transaction_id,reason_code,merchant_category,user_account_age_days,prior_chargeback_count,transaction_amount,metadata_match,vlm_contradiction_found,historical_win
pay_70d4811a432e46,damaged,electronics,12,2,22093.07,False,True,1
pay_4b00ce2e0ab34e,not_received,apparel,11,5,916.41,False,False,0
pay_ff439d5ad89847,fraud,apparel,10,6,1734.61,False,True,0
pay_4fb0e34cfdd349,fraud,digital_services,948,1,2109.88,True,False,0
pay_9a81fc3bb91949,not_received,apparel,118,0,3774.44,True,False,0
pay_c38c46d8d3ec48,fraud,electronics,13,4,19260.06,False,True,0
pay_875baecec93f4d,damaged,digital_services,268,0,4376.62,True,False,0
pay_2462f09d5fbb49,not_received,electronics,968,1,24860.09,True,False,0
pay_e3510325d09c4a,fraud,digital_services,74,0,2272.84,True,False,0
pay_165e16342ac949,not_received,electronics,2,2,35404.74,False,True,0
pay_ffa49d75df1e4b,not_received,electronics,123,0,31795.35,True,False,0
pay_7a40fc4a888546,damaged,apparel,1494,0,5015.05,True,False,0
pay_9be4e2645c144d,damaged,electronics,13,6,35133.78,False,True,1
pay_7280a20fccc34a,not_received,electronics,8,6,26956.97,False,True,0
pay_446f41079f1d49,not_received,apparel,789,0,2273.94,True,False,0
pay_cb9574a14c834d,not_received,electronics,541,0,25527.4,True,False,0
pay_eee1d6a1154a42,not_received,electronics,468,1,25033.16,True,False,0
pay_bab96e59adbf41,fraud,electronics,700,0,24725.72,True,False,0
pay_72ff5cc7214742,fraud,apparel,1281,1,3311.13,True,False,0
pay_b2f6341b304a4b,not_received,electronics,1491,1,21078.23,True,False,0
pay_0a9a138cc62b45,fraud,electronics,555,0,19768.82,True,False,0
pay_150c0187be9544,fraud,apparel,5,2,1656.99,False,True,0
pay_aa35a32540d541,not_received,apparel,428,0,3994.92,True,False,0
pay_69e0d3a4cdf54e,fraud,apparel,1381,0,4456.22,True,False,0
pay_c7b09632a0ea4e,not_received,electronics,719,0,25582.42,True,False,0
pay_9e0aa084941649,not_received,electronics,565,0,29030.32,True,False,0
pay_c9be55569f194f,damaged,apparel,3,2,2738.68,False,True,0
pay_b5d6d06e3c1546,not_received,digital_services,1093,0,3160.15,True,False,0
pay_c5e3159d5e5c45,fraud,apparel,974,0,4610.22,False,False,0
pay_73488870b40045,not_received,electronics,766,0,22276.97,False,False,0
pay_41d2da6b14fd4b,damaged,electronics,356,0,27250.32,True,False,0
pay_23ac7d4815a245,damaged,digital_services,769,0,1611.71,False,False,0
pay_60a5025ebf5641,not_received,apparel,422,0,3205.18,True,False,0
pay_ac4de4955c7445,fraud,electronics,511,0,20353.92,True,False,0
pay_e66ea3869f8445,damaged,electronics,1181,0,22614.43,True,False,0
pay_1befe5222b3f4a,fraud,digital_services,1480,0,4048.91,True,False,0
pay_377770eb0b5248,not_received,electronics,9,4,21711.01,False,False,0
pay_a65b406b291847,not_received,apparel,253,0,4844.41,True,False,0
pay_f6fbd919451841,fraud,apparel,911,0,2688.38,True,False,0
pay_41c10c9424634b,fraud,electronics,562,0,22313.93,True,False,0
pay_16ee7ef504634d,fraud,electronics,90,2,28732.91,True,False,0
pay_a6ee0fcca5314a,not_received,electronics,319,0,22592.21,False,False,0
pay_15c38df8781645,damaged,digital_services,1,5,3733.82,False,True,1
pay_fa3d3ac75a5145,fraud,apparel,1251,0,1797.82,True,False,0
pay_ce7b7ab754394e,damaged,digital_services,446,2,4465.21,True,False,0
pay_a9a7f446f1a74d,fraud,apparel,492,0,4391.62,True,False,0
pay_9b2eeaebe32042,not_received,digital_services,879,0,3269.22,True,False,0
pay_0a1779f6d0ad4e,fraud,digital_services,5,6,3583.26,False,True,0
pay_598d37b5fdb842,damaged,apparel,356,1,2563.41,True,False,0
pay_4ba3937144754c,not_received,electronics,491,2,22653.75,True,False,1
pay_eb1a56c24fd743,not_received,apparel,2,4,3048.18,False,True,1
pay_2d6fae3f93fc42,damaged,apparel,8,3,3397.7,False,True,1
pay_e375d5b5971f4b,not_received,apparel,1309,0,4584.41,True,False,0
pay_a9a608b4249d47,damaged,digital_services,625,0,3138.87,True,False,1
pay_2cd70f7b013244,not_received,electronics,1407,1,37895.18,True,False,0
pay_e63ecdc1552f49,damaged,electronics,2,6,18280.32,False,True,1
pay_3fde5384034a4c,not_received,apparel,954,1,4244.9,True,False,1
pay_326f588a936147,fraud,electronics,1188,0,21741.31,True,False,0
pay_759a2348620743,not_received,apparel,1403,0,3428.61,True,False,0
pay_016dd7033a3244,fraud,digital_services,3,4,3158.06,False,True,1
pay_e1b08f97fc9a42,not_received,apparel,75,0,1837.67,True,False,0
pay_1f20d550177a4e,not_received,digital_services,13,4,3803.82,False,True,0
pay_25b9106b5e5345,not_received,apparel,738,0,4555.61,False,False,0
pay_5e5981ba8db047,fraud,apparel,635,0,1829.97,True,False,0
pay_9a8cec00bd1e4f,fraud,apparel,191,0,2486.19,True,False,0
pay_7a6439b7c3144c,not_received,electronics,1355,0,33796.19,True,False,0
pay_75ae933d2ead44,damaged,apparel,520,0,901.25,True,False,0
pay_88783f06c7cd48,fraud,electronics,59,0,40942.11,True,False,0
pay_37b46d6582d74f,not_received,digital_services,1317,0,3404.81,False,False,0
pay_cec953d189c14f,not_received,electronics,1139,0,18555.19,True,False,0
pay_b81719af15014d,not_received,electronics,1327,0,26263.55,True,False,0
pay_9aff1991e9dd43,fraud,apparel,1012,0,1990.17,True,False,0
pay_cc68e44cac7448,not_received,apparel,857,0,2221.34,True,False,0
pay_7bdc0c3c62214b,fraud,electronics,117,2,24450.65,True,False,1
pay_34de311f224241,damaged,electronics,841,0,29045.37,False,False,0
pay_e466b64ed73741,fraud,digital_services,9,6,2993.03,False,True,1
pay_18c2b152084040,fraud,apparel,1105,0,5671.08,False,False,0
pay_faa834bcb9ec4b,fraud,electronics,1419,2,34260.12,True,True,1
pay_d209f37ba3704e,fraud,apparel,549,0,3593.01,True,False,0
pay_61a4782093b04a,not_received,electronics,426,0,30539.64,True,False,0
pay_b3d70295600a47,fraud,electronics,967,0,28343.0,False,False,0
pay_4488c04794e448,fraud,digital_services,817,0,2379.87,True,False,0
pay_b9e2cc8fc1874e,not_received,electronics,1216,0,29616.06,True,False,0
pay_26de79ca6f9c42,fraud,electronics,869,0,18178.26,True,True,1
pay_d47f8ec715d140,fraud,digital_services,1025,1,2958.5,True,False,0
pay_11502cfed26e48,damaged,apparel,628,2,2956.37,True,False,0
pay_fc6d9ebcf5eb42,not_received,electronics,846,1,26779.62,False,False,0
pay_bcd2fe22d34140,damaged,apparel,223,0,4604.42,True,False,0
pay_d25dbba8004540,damaged,digital_services,1401,2,2235.32,True,False,0
pay_31601f5c458c4b,not_received,electronics,502,0,26872.1,True,False,0
pay_9851d58b537345,fraud,apparel,1438,0,2140.36,True,False,0
pay_3828130a48684d,not_received,apparel,208,1,2397.54,True,False,0
pay_a9a00ad4bfa74f,damaged,apparel,1395,0,2831.99,True,False,0
pay_d647b89c5a4446,not_received,apparel,2,2,1762.09,False,True,1
pay_0450c719e87040,not_received,apparel,595,0,3634.39,False,False,0
pay_af8efc97119c4c,fraud,electronics,1049,0,20411.93,False,False,0
pay_3375df8b811b4c,damaged,digital_services,1033,0,2136.79,True,False,0
pay_b2e9457c8cc84e,not_received,electronics,757,0,33514.53,True,False,0
pay_c1484cf6424444,damaged,apparel,1079,1,4423.11,False,False,0
pay_c3ea19fefd0d4a,fraud,apparel,875,0,2798.7,True,False,0
pay_75bfd17f7f054f,fraud,apparel,1,4,4560.77,False,False,0
pay_4bff854071cb41,fraud,apparel,504,0,3904.54,True,False,0
pay_1b951d338ed345,not_received,apparel,5,3,2898.53,False,True,0
pay_0e2edb75575647,fraud,electronics,206,0,19402.89,False,False,0
pay_6238ca28f4e44e,fraud,apparel,650,0,1546.97,True,False,0
pay_9819ca9b483545,damaged,digital_services,459,0,2139.11,True,False,0
pay_28c119e5c7674e,fraud,digital_services,1025,0,2447.46,True,True,1
pay_981214320b2949,damaged,apparel,11,6,3503.13,False,True,1
pay_45ff4a3a64ba47,fraud,electronics,905,0,21835.65,True,False,0
pay_34bb09d03d134e,damaged,electronics,635,0,23137.44,True,False,0
pay_d2003794f57c4b,not_received,electronics,9,4,28665.79,False,True,0
pay_a7c7d54926c344,damaged,apparel,498,0,2171.0,True,False,0
pay_0cd75c4d1ec844,damaged,electronics,218,1,18558.85,True,False,0
pay_daff4a1ebce34b,fraud,digital_services,1114,2,2821.53,True,False,0
pay_95057a3947514e,fraud,digital_services,77,0,3063.94,True,False,0
pay_308b54d261e541,fraud,electronics,786,0,21969.93,True,False,0
pay_4a3daf192ad341,not_received,apparel,843,1,2255.88,True,False,0
pay_3502d042c3b440,damaged,apparel,13,3,2831.73,False,True,1
pay_bef5888c46a747,not_received,electronics,1443,0,24259.24,True,False,0
pay_8c4a5e9f037049,not_received,apparel,442,2,3965.79,True,False,0
pay_298896c72cd843,fraud,apparel,92,1,1867.68,False,False,0
pay_e5cab654ea1149,damaged,electronics,896,0,23780.0,True,False,0
pay_53bacee9bb5a4d,damaged,apparel,763,0,3662.41,True,True,1
pay_ccef5d3ed55b46,fraud,digital_services,447,0,3489.12,True,False,0
pay_ad76902f854d41,not_received,electronics,369,0,31117.59,True,False,0
pay_e879e215ba6e48,fraud,apparel,12,5,2893.66,False,True,0
pay_a25c339a155149,not_received,electronics,359,0,23622.83,True,False,0
pay_46e87549eb4841,not_received,digital_services,1290,0,2879.63,True,False,0
pay_3d05384c620e49,fraud,digital_services,309,0,3856.47,True,False,0
pay_7537c0aeb55e4b,not_received,electronics,879,0,26761.04,True,False,0
pay_d9ec513cac5d46,fraud,digital_services,416,0,2130.42,True,True,1
pay_3729879c101043,not_received,electronics,1081,0,32019.86,True,False,0
pay_6c864093e0834d,not_received,electronics,975,0,32432.65,True,False,0
pay_17e0643213cb45,fraud,apparel,766,1,3991.16,True,False,0
pay_06d2cb9cff474b,not_received,electronics,1453,2,25614.32,False,False,0
pay_50e009006be148,not_received,apparel,974,0,3378.81,True,False,0
pay_7ae3cdd2d5f24c,fraud,apparel,12,3,3345.89,False,False,0
pay_a3c6b428cda143,fraud,electronics,702,0,31755.63,True,False,0
pay_77e9152e2b7c4c,not_received,electronics,757,0,21343.4,True,False,0
pay_20c8412cb2844f,damaged,apparel,286,0,1145.6,False,False,0
pay_5174004594bc4d,fraud,electronics,410,0,25450.01,True,False,0
pay_0bc0d9343fe549,fraud,electronics,519,0,26614.55,False,False,0
pay_3ed8a72a83db40,fraud,electronics,1003,0,30233.22,True,False,0
pay_6253e839ea8849,not_received,digital_services,11,6,1903.79,False,True,1
pay_6172da41892e4c,fraud,digital_services,1280,0,2458.77,True,False,0
pay_b45a1f36f95648,fraud,electronics,1254,0,28192.74,True,False,0
pay_e358d57c7b4e45,not_received,electronics,745,0,22651.58,True,False,0
pay_7384e3531d4448,not_received,apparel,444,0,3803.99,True,False,0
pay_720d19b5e4b84a,fraud,digital_services,1358,0,2596.36,True,False,0
pay_6064c43937cf43,not_received,electronics,1,5,25113.72,False,True,0
pay_5c5ae791d63a4e,not_received,digital_services,900,0,3094.89,True,False,0
pay_1abc5dc0e85d43,fraud,apparel,4,5,4114.86,False,True,0
pay_62e36a396b6740,fraud,digital_services,904,0,5763.04,False,False,0
pay_90c271226e3545,damaged,electronics,6,3,19105.5,False,True,1
pay_8c3df0995c7f4c,fraud,digital_services,129,0,4757.01,True,False,0
pay_29333a35da0644,not_received,apparel,886,2,1650.74,True,False,0
pay_50ecc4e27c3f4c,damaged,digital_services,209,0,1348.03,False,False,0
pay_25f7eb0deaa44e,fraud,apparel,2,6,3821.49,False,True,1
pay_766c6c395b7141,fraud,apparel,148,0,4056.31,True,False,0
pay_72a7e934f41a48,not_received,digital_services,1011,0,2083.74,True,False,0
pay_b8867dccf6d844,damaged,apparel,1157,0,3471.12,True,True,1
pay_9d027f06671645,damaged,apparel,1254,0,2462.54,True,True,1
pay_88fb0d52e83643,not_received,apparel,114,0,4646.2,True,False,0
pay_71647fcc0c064e,fraud,apparel,780,0,2827.24,False,True,0
pay_914b2a75e96240,not_received,digital_services,517,0,2152.28,True,False,0
pay_e83dbc29388b4e,not_received,electronics,1320,0,26991.96,False,False,0
pay_f023fada661545,not_received,apparel,618,0,3741.19,True,False,0
pay_62ab07c08efb4e,fraud,digital_services,177,0,3840.84,True,False,0
pay_afd0e16980bf47,fraud,apparel,103,0,2702.9,True,False,0
pay_35aaac3c57ad4b,not_received,digital_services,1238,0,2108.72,True,False,0
pay_ef62de41a31441,not_received,digital_services,6,6,3605.39,False,True,1
pay_3e3aa5f4ed4b4c,fraud,apparel,757,0,3438.46,True,False,0
pay_0c4e07a7ca8040,fraud,apparel,1481,0,3065.39,False,False,0
pay_a6909e478aeb41,damaged,digital_services,680,0,3228.13,True,False,0
pay_2b03a23d9a7c45,not_received,digital_services,4,3,2711.26,True,True,1
pay_9268a096e41549,fraud,digital_services,1027,1,3832.0,True,False,0
pay_a75cf4ccbb7145,fraud,electronics,3,4,22092.3,False,True,1
pay_5ba141055fc649,fraud,electronics,1368,0,22334.21,True,False,0
pay_da1fbc5747e24c,damaged,apparel,6,4,2643.79,False,False,0
pay_b399db5cc4804e,not_received,apparel,1290,0,3980.03,True,False,0
pay_f42dac176b7340,not_received,electronics,276,0,22346.21,True,False,0
pay_292987c655d54b,not_received,electronics,1102,0,27993.94,True,False,0
pay_6d6aca0388ef40,fraud,electronics,928,0,19731.74,True,True,1
pay_e2c9c296096249,damaged,apparel,1014,0,4864.18,True,False,0
pay_7a73e58f057641,not_received,digital_services,1395,0,2437.54,False,False,0
pay_dd3627c5621f4f,fraud,digital_services,168,0,3097.26,True,False,0
pay_1f6942ef363349,fraud,electronics,616,0,27799.94,True,False,0
pay_0abc3d2f978243,not_received,electronics,980,0,21800.84,True,False,0
pay_fd2426f5c42448,damaged,apparel,8,5,3212.09,False,True,1
pay_1596bee5841f4d,fraud,electronics,9,3,20834.27,False,False,0
pay_afac93a3c5d44c,damaged,apparel,1,6,2951.08,False,True,1
pay_20bd065e475c4d,not_received,electronics,1309,0,30998.4,False,False,0
pay_002c853d5db049,fraud,electronics,656,0,17933.0,True,False,0
pay_854e4d42009e47,fraud,apparel,1075,2,5221.02,False,False,0
pay_dada392238e043,fraud,electronics,599,0,31037.23,True,False,0
pay_f6f70a2fd7fc42,not_received,electronics,653,0,20241.29,True,False,0
pay_adbc838e16df46,fraud,apparel,744,0,2039.35,True,False,0
pay_70dd9896fa3548,fraud,electronics,12,3,26899.19,False,True,0
pay_4e3a40aa367547,not_received,apparel,9,4,3148.43,False,True,0
pay_609915a5cb2649,not_received,electronics,1231,0,18882.95,True,False,0
pay_8752ca9976a34e,fraud,apparel,1100,1,2276.37,False,False,0
pay_d9e837b7d6444c,not_received,digital_services,928,1,2773.38,True,False,0
pay_b386e1d6db584f,not_received,apparel,955,0,5837.18,True,False,0
pay_b578c67b127b46,not_received,apparel,820,0,3646.61,True,False,0
pay_a9e31ac4dc1740,damaged,digital_services,770,1,1751.28,True,False,0
pay_f92ccb7cdb7245,fraud,electronics,1489,0,21503.41,True,False,0
pay_cc5c12e990fc43,damaged,electronics,992,0,31252.7,True,False,0
pay_857705e9037c45,not_received,electronics,54,0,20142.45,True,False,0
pay_712f0f74c89d42,not_received,apparel,799,0,3580.38,True,False,0
pay_a95dc7035cbb44,not_received,apparel,215,0,4054.42,True,False,0
pay_063fbcd1c5c14d,not_received,electronics,243,0,28505.28,True,False,0
pay_ef0fb063c9d34a,fraud,digital_services,1126,1,2671.3,True,False,0
pay_47ef78a073b843,not_received,electronics,12,3,22384.04,False,False,0
pay_7387376930a54d,not_received,digital_services,685,0,3198.9,False,False,0
pay_21b7ac86e2e245,not_received,digital_services,12,3,3606.35,False,True,0
pay_afcc82bd9ce449,fraud,digital_services,584,0,3850.46,True,False,0
pay_0bbcbdb9519342,damaged,digital_services,713,0,3958.52,False,False,0
pay_1e454891bd9044,not_received,electronics,8,2,20806.51,False,True,0
pay_ef80044d979746,fraud,apparel,748,0,3502.45,False,False,0
pay_d2887aa5c1444f,not_received,electronics,548,0,21823.72,True,False,0
pay_8ce8733286d14a,not_received,digital_services,1208,0,3600.18,True,False,0
pay_24464d8bcbb24c,not_received,electronics,164,0,25328.95,True,False,0
pay_c8869604409449,not_received,electronics,1395,0,30548.49,False,False,0
pay_2266536412bd42,damaged,digital_services,90,0,4988.14,True,False,0
pay_b7b40b2fb72340,fraud,electronics,731,1,22300.16,True,False,0
pay_a69ba1bdc82d48,not_received,electronics,6,2,19401.29,False,True,1
pay_47038d28fa7840,damaged,apparel,298,0,2649.36,False,False,0
pay_0f8d8333bad040,damaged,apparel,344,0,2116.62,True,False,0
pay_12c0a360d16946,not_received,apparel,240,0,2926.23,True,False,0
pay_c9aa64f5615b47,damaged,apparel,1070,0,2570.77,True,False,0
pay_dbe16c85b6744c,fraud,digital_services,1,4,2059.33,False,True,1
pay_e6c80dc014b143,damaged,electronics,284,0,28990.34,True,False,0
pay_ab95e8b3ec264d,fraud,apparel,790,0,3087.25,True,False,0
pay_2d977924a66e43,fraud,apparel,470,0,2267.5,False,False,0
pay_a2b38565762d46,fraud,apparel,1051,0,2580.67,False,False,0
pay_b4b862372b0b40,not_received,apparel,810,0,3178.19,True,False,0
pay_726de62dc4a842,fraud,electronics,226,0,25183.5,True,False,0
pay_77fb98f45c8144,fraud,electronics,255,0,28621.46,True,False,0
pay_a0e7ff119ed442,fraud,electronics,1072,0,29667.09,True,False,0
pay_0412681097024e,fraud,electronics,1129,0,25914.77,True,False,0
pay_a538e1b937c242,not_received,electronics,149,0,16284.71,True,False,0
pay_f65494a224ae42,not_received,apparel,595,0,2831.14,True,False,0
pay_5d0bd65bbb5b44,fraud,electronics,10,6,26597.23,False,True,1
pay_0cc27e9577bc46,not_received,apparel,474,1,3574.04,True,False,0
pay_289ec6fca37445,damaged,digital_services,1019,0,2226.95,True,False,0
pay_b826c6ae835f4a,not_received,electronics,10,2,27379.86,False,True,1
pay_8e818ee9d6134d,fraud,apparel,984,0,2733.01,True,False,0
pay_24f4eca4b7be4f,not_received,digital_services,1076,0,3144.26,True,False,0
pay_10e5da8d361a4d,fraud,apparel,151,0,2436.26,True,False,0
pay_85ac826048444b,fraud,digital_services,786,0,3135.32,True,False,0
pay_3a49fc97a35847,fraud,electronics,1293,0,28023.34,True,False,0
pay_e38dc87819fa45,damaged,digital_services,926,0,3648.78,False,False,0
pay_f65d4261f6e549,fraud,apparel,13,4,3266.13,False,True,1
pay_a6097cff27864e,fraud,electronics,610,0,24590.42,True,False,0
pay_faf77ccd2ca64c,fraud,digital_services,333,0,4039.55,True,False,0
pay_9939600530f542,damaged,digital_services,267,1,3194.62,True,False,0
pay_e7d6ea9a08a546,not_received,electronics,968,0,25962.64,True,False,0
pay_4df40c992c6845,fraud,digital_services,299,0,3242.67,True,False,0
pay_e92269bfa36e44,not_received,electronics,1421,1,24001.29,False,False,0
pay_49aaa44845324b,not_received,apparel,1153,0,2583.63,True,False,0
pay_c472860c7c0345,not_received,electronics,6,3,25269.41,False,True,1
pay_2984a01529194a,fraud,electronics,3,5,31713.23,False,True,1
pay_6145044f80fe43,damaged,apparel,765,0,4003.82,True,False,0
pay_722e1dc22a6141,fraud,electronics,3,6,18723.39,False,True,0
pay_cf7814fbe72948,not_received,electronics,219,0,26391.81,True,False,0
pay_d2112d736ddd45,fraud,apparel,1318,0,3906.4,False,False,0
pay_3b0380a890394d,fraud,electronics,976,0,23698.68,True,False,0
pay_40bceafb976942,fraud,apparel,10,5,2312.66,False,True,0
pay_6c68aafec0ba4a,not_received,electronics,1231,0,20768.1,True,False,0
pay_427533ea1cb242,fraud,digital_services,134,2,2378.76,False,False,0
pay_cfcd6e18f76c45,not_received,electronics,1006,1,21786.41,False,False,0
pay_183700bd2eb74d,fraud,electronics,1308,0,20556.41,True,False,0
pay_42d431e04b114d,not_received,electronics,1173,0,26670.36,True,False,0
pay_bf719a9029d945,damaged,apparel,443,0,3646.16,True,False,0
pay_76df037e749449,not_received,electronics,823,0,22441.71,True,False,0
pay_26757f48f5f840,not_received,apparel,651,0,2238.69,True,False,1
pay_0a05fda3627c45,not_received,electronics,680,0,22029.93,True,False,0
pay_6cf60aeb851240,fraud,digital_services,928,0,2937.76,True,False,0
pay_0bf6f0f67fc042,damaged,electronics,723,0,26695.91,False,False,0
pay_0158179d40f34e,fraud,digital_services,1203,0,3848.73,True,False,0
pay_d377ea7a959947,not_received,electronics,1108,0,24591.13,True,False,0
pay_f63f057ee8194f,not_received,electronics,861,0,21614.19,True,False,0
pay_618398422f774b,fraud,electronics,885,0,21459.48,True,False,0
pay_e8bc9e2412974c,fraud,electronics,2,3,17045.64,False,True,1
pay_342ca7a540cc41,not_received,apparel,588,0,1958.64,True,False,0
pay_0ffe10c40c964d,damaged,digital_services,115,0,3432.28,True,False,0
pay_fc9ff8370ab14f,damaged,electronics,1205,0,15209.73,True,False,0
pay_5df95fbb539f4a,not_received,apparel,1097,0,3391.38,True,False,0
pay_784aca1e222a47,not_received,electronics,676,0,25934.37,True,False,0
pay_210fda1315d24b,damaged,electronics,3,5,19345.75,False,True,1
pay_c47aea41699b45,fraud,electronics,795,0,28849.92,True,False,0
pay_91421e0fc4d849,fraud,digital_services,1460,0,1836.08,False,False,0
pay_0ee8ff84ba234b,not_received,electronics,10,3,30215.52,False,True,0
pay_02f0d57c756c48,damaged,apparel,66,0,5034.3,True,False,0
pay_92fcc9526fe646,damaged,electronics,129,0,29273.79,True,False,0
pay_a8033fb9418045,not_received,electronics,610,0,32550.41,True,False,0
pay_7e94092a0c414d,fraud,apparel,820,0,2705.79,True,False,0
pay_54e5877b524d45,not_received,electronics,327,1,30843.92,False,False,0
pay_50644570bae348,fraud,electronics,1266,2,21054.24,True,False,0
pay_1d0e1b0f04fb44,fraud,electronics,300,0,23402.04,True,False,0
pay_e099ca26017749,not_received,electronics,1247,0,21095.7,True,False,0
pay_d80d178c372e4d,fraud,digital_services,143,0,2335.88,True,False,0
pay_4afe99313c3249,damaged,electronics,47,0,27104.22,False,False,0
pay_d13ef066352643,not_received,apparel,197,0,3344.5,True,False,0
pay_5ccefd23db5744,not_received,electronics,47,0,27636.97,True,False,0
pay_001e302626344e,fraud,digital_services,6,3,3753.58,False,True,0
pay_a7f6e1dc41d141,fraud,apparel,283,0,4247.72,True,False,0
pay_81441eb27bc141,fraud,electronics,12,3,33263.66,False,True,0
pay_9f4e9985131b4a,damaged,digital_services,489,0,1919.73,True,False,0
pay_a6ee59f2e34445,damaged,electronics,734,0,20499.15,True,False,0
pay_efacd7b798ea4c,not_received,apparel,1024,1,1609.86,False,False,0
pay_52e7b35a5f9746,fraud,apparel,920,0,4187.9,True,False,0
pay_6579897bb0cf4e,damaged,electronics,573,0,28042.75,True,False,0
pay_7279edb636ed4a,fraud,digital_services,1116,0,4409.81,False,False,0
pay_bf18aaa9197d4e,fraud,digital_services,423,0,4254.15,True,False,0
pay_3652e2a4e3314d,not_received,digital_services,1193,2,3375.42,True,False,0
pay_bc6bbb659ed242,damaged,digital_services,756,1,1988.36,False,False,0
pay_0d641343ea2340,fraud,apparel,120,0,2403.11,True,False,0
pay_cd9d0831bb3f49,fraud,electronics,798,0,26728.03,False,False,0
pay_5216765cac5049,damaged,apparel,638,0,3359.87,True,False,0
pay_50735a16f67446,fraud,electronics,11,5,32841.74,False,False,0
pay_51c146599b2740,fraud,electronics,560,2,21264.08,True,True,1
pay_73d5350016414c,not_received,apparel,915,0,3104.99,False,False,0
pay_50c7cdd3b23b42,damaged,digital_services,1460,0,3342.59,True,False,0
pay_a39a1c3c42854e,not_received,electronics,1064,0,23804.56,True,False,0
pay_a89910bdea0d4e,damaged,digital_services,1358,0,2967.25,True,False,0
pay_c01fc307ff924c,not_received,apparel,7,5,2992.26,False,False,0
pay_be6ae03047f646,fraud,electronics,410,0,18403.24,True,True,1
pay_0b3f327a41b04a,damaged,digital_services,864,0,4726.96,True,False,0
pay_00a1eb7b540643,not_received,digital_services,232,0,3802.53,True,False,0
pay_a9829e649d2e43,fraud,electronics,1485,0,35118.09,True,False,0
pay_4147c4582fc44e,not_received,electronics,934,0,20621.78,True,False,0
pay_633ab20046e44e,fraud,electronics,1333,0,25252.74,True,False,0
pay_fc7435e4887247,fraud,digital_services,6,5,1127.9,False,False,0
pay_ce827727d7914c,fraud,electronics,1318,1,21534.38,True,False,0
pay_40c37a88cd4243,not_received,electronics,812,0,32416.18,True,False,0
pay_8733b5ee439b4c,damaged,apparel,646,0,3423.06,True,False,0
pay_8fc8222daac447,not_received,apparel,542,0,3526.72,True,False,0
pay_a270c99112724b,damaged,electronics,1164,0,21249.19,True,False,0
pay_f8fa0f8a6f3648,fraud,digital_services,791,0,2209.6,False,False,0
pay_8ba8034d236b49,fraud,digital_services,1076,0,4099.75,True,False,0
pay_3a7bb5c54eea44,fraud,digital_services,550,0,2377.56,True,False,0
pay_8ca515cd31c540,fraud,electronics,595,0,27911.46,True,False,0
pay_24814342570f4a,fraud,digital_services,9,4,3599.28,False,True,1
pay_03bbdea704a14a,not_received,apparel,416,0,3664.02,True,False,0
pay_f782d5a129e142,damaged,electronics,1053,0,18890.1,True,False,0
pay_acc50fe94b2549,damaged,apparel,286,0,1776.49,True,False,0
pay_6377e7648ce34b,fraud,electronics,254,0,11743.36,True,True,1
pay_2db6ac45bc9d49,damaged,apparel,616,0,2819.47,True,False,0
pay_419c0ccabe8342,fraud,apparel,1371,1,3684.98,True,False,0
pay_fd32ced344844d,fraud,apparel,237,0,2837.4,True,False,0
pay_c777b8cde7614d,damaged,electronics,1184,0,18307.47,True,False,0
pay_390c46b0fd9045,not_received,apparel,6,4,5104.25,True,False,1
pay_b12f5d33a68348,fraud,electronics,13,3,20469.08,False,True,1
pay_27bbb2a2d8f94c,not_received,digital_services,11,5,3062.58,False,True,0
pay_eeeebb6f745b49,fraud,apparel,1400,0,1867.07,True,False,0
pay_7c8fff36d29a44,not_received,electronics,902,1,25197.71,True,False,0
pay_48c02a5442fd41,not_received,electronics,7,2,28754.69,False,True,0
pay_d7f3061c35554b,damaged,apparel,205,0,2937.95,True,False,0
pay_068afe2eec5646,fraud,apparel,461,0,2566.86,True,False,0
pay_0cd8399c23264b,fraud,apparel,297,0,3988.38,False,False,0
pay_96843491714b43,not_received,electronics,448,0,24595.92,True,False,0
pay_20559e0092274b,not_received,apparel,1200,0,4079.59,True,False,0
pay_a95ba5bf643944,fraud,electronics,686,0,27963.51,True,False,0
pay_5e79389c00e942,not_received,apparel,796,0,3543.06,True,False,0
pay_35da4223819c46,damaged,digital_services,541,1,2733.3,True,False,0
pay_6010f85937ed42,damaged,apparel,1446,0,1948.46,True,False,0
pay_9d445f1e2e6a49,damaged,electronics,1036,0,21148.2,False,False,0
pay_cb43b0aaf94c40,damaged,digital_services,186,0,2848.12,True,False,0
pay_3866a4eb9c3140,not_received,electronics,224,0,24096.82,True,False,0
pay_e3ac8f21025f43,damaged,apparel,768,0,3071.96,True,False,0
pay_e2d96bdd071943,fraud,apparel,215,0,4176.21,True,False,0
pay_2669ba76a93c49,fraud,electronics,1045,0,32152.82,True,False,0
pay_d52a60957a2a47,fraud,electronics,1297,0,19813.68,True,False,0
pay_d2fa3a98958549,not_received,electronics,1044,0,33489.22,True,True,1
pay_e0f41bfd6f3346,fraud,digital_services,11,2,3532.27,False,True,0
pay_92e61884b34a40,damaged,digital_services,11,3,3558.54,True,True,1
pay_07095b1bb07e4c,fraud,apparel,1280,0,3970.99,True,False,0
pay_6b9b8c826b8f4d,fraud,electronics,1153,1,19881.93,False,False,0
pay_6edd5b2d5bf742,not_received,digital_services,636,0,3303.36,True,False,0
pay_20c741918aa94d,fraud,apparel,362,0,2071.19,True,False,0
